comparison_scope,task_id,author_difficulty,verified_product_count,in_strict_three_way_83,product,attempt_count_for_task,selected_source_root,selected_run_dir,selected_trial_name,selected_trial_path,selected_finished_at,reward,verify_status,normal_e2e_pass,pass_after_timeout,timeout,outcome_bucket,product_terminal_status,product_return_code,product_completion_claim,product_run_state_field,product_run_state,product_error_field,product_error,exception_type,interruption_or_stop_reason,timeout_types,timeout_evidence,stream_transport_failure_classification,stream_transport_interruption_count,gateway_response_truncated_count,gateway_balance_error_line_count,e2e_s,environment_setup_s,agent_setup_s,agent_execution_s,verifier_s,tool_calls_field,tool_calls,tool_calls_failed,tool_call_failure_rate,tool_call_duration_s,tool_breakdown,failed_tool_breakdown,turn_metric_name,turn_metric_value,model_activity_observed,token_input,token_fresh_input,token_cache_read,token_cache_creation,token_cache_reported,token_output,token_total,token_known_minimum,token_source,token_accounting_status,token_accounting_scope_or_note,token_sources_consistent,token_is_lower_bound,token_accounting_note,verifier_tests,verifier_passed,verifier_failed,verifier_skipped,failed_test_names,product_version,model_api_id,model_provider,temperature,configured_max_turns,observed_max_agent_turns_product,observed_tasks_gt_50_product,product_execution_budget
strict_three_way_83,query-optimize,medium,3,true,PI,2,,2026-08-14__14-20-22,query-optimize__J6q953y,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__14-20-22/query-optimize__J6q953y,2026-08-14T06:37:08.988212Z,0,no_pass,false,false,false,completed_no_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,1005.509047,1.034717,40.606472,422.973938,528.538657,tool_calls,14,0,0.0,,"{""bash"": 12, ""read"": 1, ""write"": 1}",{},assistant_messages,10,True,66859,,,,33152,6072,106083,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,6,5,1,0,test_outputs.py::test_compare_golden_vs_solution_runtime,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,raman-fitting,medium,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,raman-fitting__p6RLcDx,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/raman-fitting__p6RLcDx,2026-07-30T09:56:36.450195Z,0,no_pass,false,false,true,timeout_no_pass,failed,3,False,astra_final_state,,product_error_type,,,stream_transport,"[""llm_request_timeout""]","[""journal stream_transport: Error: stream transport failed; non-stream recovery failed: [network] LLM fallback request failed (timeout 120s): error sending request for url (https://open.bigmodel.cn/api/paas/v4/chat/completions)"",""stderr contains explicit LLM fallback request timeout""]",,1,,,1482.524883,5.983099,3.907355,1440.510713,18.935663,tool_calls_terminal,12,0,0.0,18.830000000000002,"{""bash"":11,""list_dir"":1}",{},agentic_steps,12,True,155724,40204,115520,0,,56755,212479,212479,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,True,main_agent_only_excludes_intent_judge,3,1,2,0,test_outputs.py::test_G_Peak; test_outputs.py::test_2D_Peak,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,raman-fitting,medium,3,true,Hermes,1,,2026-07-31__15-53-54,raman-fitting__NhucZkQ,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__15-53-54/raman-fitting__NhucZkQ,2026-07-31T08:24:38.153590Z,0,no_pass,false,false,true,timeout_no_pass,timeout,124,False,run_status,timed_out,run_error,ProductDeadlineExpired: Hermes run exceeded its driver deadline,,,,,,,0,0,1843.06723,1.658313,4.954548,1813.399043,10.467462,tool_calls,28,4,0.14285714285714285,376.506,"{""execute_code"": 1, ""read_file"": 1, ""search_files"": 1, ""terminal"": 15, ""vision_analyze"": 3, ""write_file"": 7}","{""execute_code"": 1, ""read_file"": 1, ""terminal"": 2}",session_messages,58,True,,,,,,,,,missing,missing_after_model_activity,reported_hermes_run_usage,,,reported_hermes_run_usage,3,1,2,0,test_outputs.py::test_G_Peak; test_outputs.py::test_2D_Peak,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,raman-fitting,medium,3,true,PI,1,,2026-08-14__14-33-42,raman-fitting__z8Hr77D,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__14-33-42/raman-fitting__z8Hr77D,2026-08-14T07:04:25.394117Z,0,no_pass,false,false,true,timeout_no_pass,timeout,124,False,pi_final_stop_reason,,,,,,,,,,,0,1842.492373,1.618887,5.607736,1803.198949,19.613606,tool_calls,36,1,0.027777777777777776,,"{""bash"": 30, ""read"": 1, ""write"": 5}","{""bash"": 1}",assistant_messages,31,True,1334999,,,,1205760,85643,2626402,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,3,1,2,0,test_outputs.py::test_G_Peak; test_outputs.py::test_2D_Peak,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,regex-chess,hard,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,regex-chess__mjmpJiQ,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/regex-chess__mjmpJiQ,2026-07-30T03:25:09.276722Z,0,no_pass,false,false,true,timeout_no_pass,failed,3,False,astra_final_state,,product_error_type,,,stream_transport,"[""llm_request_timeout""]","[""journal stream_transport: Error: stream transport failed; non-stream recovery failed: [network] LLM fallback request failed (timeout 120s): error sending request for url (https://open.bigmodel.cn/api/paas/v4/chat/completions)"",""stderr contains explicit LLM fallback request timeout""]",,1,,,1187.716783,8.043083,3.995014,1147.460732,15.87588,tool_calls_terminal,2,0,0.0,0.034,"{""list_dir"":1,""read_file"":1}",{},agentic_steps,3,True,19561,1641,17920,0,,4242,23803,23803,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,True,main_agent_only_excludes_intent_judge,4,0,4,0,test_outputs.py::test_immortal_game; test_outputs.py::test_game_of_century; test_outputs.py::test_naroditsky_ivanchuk; test_outputs.py::test_not_long,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,regex-chess,hard,3,true,Hermes,1,,2026-07-31__16-27-08,regex-chess__rewQYY8,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__16-27-08/regex-chess__rewQYY8,2026-07-31T09:07:46.596140Z,0,no_pass,false,false,false,completed_no_pass,completed,0,True,run_status,completed,run_error,,,,,,,,4,0,2437.370633,3.36615,9.394427,2396.568546,14.891488,tool_calls,0,0,0.0,0,{},{},session_messages,8,False,0,,,,,0,0,,hermes-run.json.usage,suspect_zero_after_model_activity,reported_hermes_run_usage,True,,reported_hermes_run_usage,4,0,4,0,test_outputs.py::test_immortal_game; test_outputs.py::test_game_of_century; test_outputs.py::test_naroditsky_ivanchuk; test_outputs.py::test_not_long,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,regex-chess,hard,3,true,PI,1,,2026-08-14__01-39-05,regex-chess__B4jWkjr,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__01-39-05/regex-chess__B4jWkjr,2026-08-13T19:41:05.656066Z,1,pass,false,true,true,verifier_pass_after_timeout,timeout,124,False,pi_final_stop_reason,,,,,,,,,,,0,7319.701206,1.201113,4.141899,7202.75314,99.472237,tool_calls,24,0,0.0,,"{""bash"": 17, ""edit"": 2, ""read"": 1, ""write"": 4}",{},assistant_messages,24,True,2805691,,,,2387904,149070,5342665,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,4,4,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,regex-log,medium,3,true,Astra,2,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-rerun-from-scratch-33/jobs,2026-07-31__15-21-07,regex-log__jhTUvrD,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-rerun-from-scratch-33/jobs/2026-07-31__15-21-07/regex-log__jhTUvrD,2026-07-31T07:50:51.418332Z,0,no_pass,false,false,true,timeout_no_pass,failed,3,False,astra_final_state,,product_error_type,,,stream_transport,"[""llm_request_timeout""]","[""journal stream_transport: Error: stream transport failed; non-stream recovery failed: [network] LLM fallback request failed (timeout 120s): error sending request for url (https://open.bigmodel.cn/api/paas/v4/chat/completions)"",""stderr contains explicit LLM fallback request timeout""]",stream_transport_retry_exhausted,3,,,1783.556414,1.183634,86.735193,1551.073825,128.955004,tool_calls_terminal,27,1,0.037037037037037035,3.162,"{""bash"":17,""introspect"":4,""reflect"":4,""task_board"":2}","{""bash"":1}",agentic_steps,22,True,245320,69512,175808,0,,9304,254624,254624,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,True,main_agent_only_excludes_intent_judge,1,0,1,0,test_outputs.py::test_regex_matches_dates,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,regex-log,medium,3,true,Hermes,1,,2026-08-02__23-24-01,regex-log__8PebSUS,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-02__23-24-01/regex-log__8PebSUS,2026-08-02T15:42:43.643852Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,1121.266186,1.165123,5.426772,1067.826894,34.663666,tool_calls,6,0,0.0,2.841,"{""read_file"": 1, ""terminal"": 2, ""write_file"": 3}",{},session_messages,14,True,141857,,,,,66689,208546,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,1,1,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,regex-log,medium,3,true,PI,1,,2026-08-14__14-35-54,regex-log__x3opY4G,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__14-35-54/regex-log__x3opY4G,2026-08-14T06:48:01.452578Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,726.791611,1.114996,89.555361,588.476558,35.494691,tool_calls,7,0,0.0,,"{""bash"": 4, ""write"": 3}",{},assistant_messages,8,True,172970,,,,76608,26443,276021,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,1,1,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,reshard-c4-data,medium,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,reshard-c4-data__LivLs9j,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/reshard-c4-data__LivLs9j,2026-07-29T21:13:03.107251Z,0,no_pass,false,false,true,timeout_no_pass,failed,3,False,astra_final_state,,product_error_type,,,stream_transport,"[""llm_request_timeout""]","[""journal stream_transport: Error: stream transport failed; non-stream recovery failed: [network] LLM fallback request failed (timeout 120s): error sending request for url (https://open.bigmodel.cn/api/paas/v4/chat/completions)"",""stderr contains explicit LLM fallback request timeout""]",,1,,,682.540546,57.231725,2.746837,556.820515,52.992903,tool_calls_terminal,4,0,0.0,0.808,"{""bash"":2,""list_dir"":2}",{},agentic_steps,3,True,20202,3626,16576,0,,9682,29884,29884,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,True,main_agent_only_excludes_intent_judge,1,0,1,0,test_outputs.py::test_compress_decompress_workflow,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,reshard-c4-data,medium,3,true,Hermes,1,,2026-08-02__23-45-17,reshard-c4-data__J59SF5y,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-02__23-45-17/reshard-c4-data__J59SF5y,2026-08-02T16:04:57.411043Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,1179.733512,1.342186,5.040426,1070.851851,89.214683,tool_calls,33,3,0.09090909090909091,638.6819999999998,"{""execute_code"": 1, ""terminal"": 28, ""write_file"": 4}","{""execute_code"": 1, ""terminal"": 2}",session_messages,62,True,647263,,,,,34719,681982,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,1,1,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,reshard-c4-data,medium,3,true,PI,1,,2026-08-14__03-41-07,reshard-c4-data__RjE7v9z,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__03-41-07/reshard-c4-data__RjE7v9z,2026-08-13T20:01:41.064157Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,1232.661094,1.100803,3.935832,716.644593,498.716427,tool_calls,21,1,0.047619047619047616,,"{""bash"": 17, ""write"": 4}","{""bash"": 1}",assistant_messages,17,True,650721,,,,596032,46245,1292998,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,1,1,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,rstan-to-pystan,medium,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,rstan-to-pystan__XccEPFL,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/rstan-to-pystan__XccEPFL,2026-07-29T17:44:07.652739Z,0,no_pass,false,false,true,timeout_no_pass,failed,3,False,astra_final_state,,product_error_type,,,stream_transport,"[""llm_request_timeout""]","[""journal stream_transport: Error: stream transport failed; non-stream recovery failed: [network] LLM fallback request failed (timeout 120s): error sending request for url (https://open.bigmodel.cn/api/paas/v4/chat/completions)"",""stderr contains explicit LLM fallback request timeout""]",,1,,,4095.731615,7.746463,3.151011,4043.668511,28.736342,tool_calls_terminal,16,1,0.0625,257.99399999999997,"{""bash"":14,""read_file"":2}","{""bash"":1}",agentic_steps,13,True,160170,24234,135936,0,,25257,185427,185427,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,True,main_agent_only_excludes_intent_judge,6,1,5,0,test_outputs.py::test_output_files_exist; test_outputs.py::test_alpha_estimation_accuracy; test_outputs.py::test_sigma_estimation_accuracy; test_outputs.py::test_rho_estimation_accuracy; test_outputs.py::test_beta_estimation_accuracy,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,rstan-to-pystan,medium,3,true,Hermes,2,,2026-08-03__22-43-18,rstan-to-pystan__mXed4eq,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__22-43-18/rstan-to-pystan__mXed4eq,2026-08-03T15:04:08.287232Z,0,no_pass,false,false,false,completed_no_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,1248.642619,1.41699,5.016755,1209.304744,19.845388,tool_calls,27,8,0.2962962962962963,955.584,"{""read_file"": 2, ""terminal"": 22, ""write_file"": 3}","{""terminal"": 8}",session_messages,55,True,642791,,,,,11377,654168,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,6,4,2,0,test_outputs.py::test_rho_estimation_accuracy; test_outputs.py::test_beta_estimation_accuracy,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,rstan-to-pystan,medium,3,true,PI,1,,2026-08-13__01-33-41,rstan-to-pystan__NHeedX7,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-13__01-33-41/rstan-to-pystan__NHeedX7,2026-08-12T18:36:37.571737Z,0,no_pass,false,false,true,timeout_no_pass,timeout,124,False,pi_final_stop_reason,,,,,,,,,,,0,3775.625873,1.03038,3.470975,3612.046261,145.939839,tool_calls,0,0,0.0,,{},{},assistant_messages,0,False,1067189,,,,977280,38270,2082739,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,6,1,5,0,test_outputs.py::test_output_files_exist; test_outputs.py::test_alpha_estimation_accuracy; test_outputs.py::test_sigma_estimation_accuracy; test_outputs.py::test_rho_estimation_accuracy; test_outputs.py::test_beta_estimation_accuracy,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
latest_verified_nonpaired,sam-cell-seg,hard,2,false,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,sam-cell-seg__PgXjTcR,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/sam-cell-seg__PgXjTcR,2026-07-30T15:44:29.254523Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,astra_final_state,completed,product_error_type,,,,[],[],,0,,,2940.246121,35.518742,3.149521,2787.150992,100.72815,tool_calls_terminal,44,1,0.022727272727272728,224.47799999999995,"{""bash"":29,""grep"":1,""read_file"":11,""str_replace"":2,""write_file"":1}","{""bash"":1}",agentic_steps,35,True,981031,95655,885376,0,,101284,1082315,1082315,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,False,main_agent_only_excludes_intent_judge,9,9,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
latest_verified_nonpaired,sam-cell-seg,hard,2,false,Hermes,1,,2026-08-03__00-31-20,sam-cell-seg__3bXqc6Y,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__00-31-20/sam-cell-seg__3bXqc6Y,2026-08-02T16:50:44.274400Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,1162.996989,1.295563,4.945622,1037.240244,106.425008,tool_calls,75,7,0.09333333333333334,709.6799999999998,"{""patch"": 4, ""read_file"": 5, ""terminal"": 56, ""vision_analyze"": 2, ""write_file"": 8}","{""terminal"": 7}",session_messages,148,True,3210449,,,,,19314,3229763,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,9,9,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,sanitize-git-repo,medium,3,true,Astra,2,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-rerun-from-scratch-33/jobs,2026-07-31__16-31-42,sanitize-git-repo__SSazd8e,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-rerun-from-scratch-33/jobs/2026-07-31__16-31-42/sanitize-git-repo__SSazd8e,2026-07-31T08:47:31.528667Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,astra_final_state,completed,product_error_type,,,,[],[],,0,,,948.618935,1.243491,3.669816,912.584135,18.337082,tool_calls_terminal,25,1,0.04,5.1450000000000005,"{""bash"":12,""git"":2,""grep"":7,""read_file"":4}","{""read_file"":1}",agentic_steps,12,True,210367,52031,158336,0,,45648,256015,256015,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,False,main_agent_only_excludes_intent_judge,3,3,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,sanitize-git-repo,medium,3,true,Hermes,1,,2026-08-03__00-52-58,sanitize-git-repo__GDkK2fC,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__00-52-58/sanitize-git-repo__GDkK2fC,2026-08-02T17:06:30.411152Z,0,no_pass,false,false,false,completed_no_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,810.990924,1.229956,4.884988,781.718733,11.017734,tool_calls,109,4,0.03669724770642202,319.33100000000013,"{""execute_code"": 1, ""patch"": 4, ""read_file"": 2, ""skills_list"": 1, ""terminal"": 99, ""todo"": 2}","{""execute_code"": 1, ""patch"": 1, ""terminal"": 2}",session_messages,202,True,7908487,,,,,24996,7933483,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,3,1,2,0,test_outputs.py::test_removal_of_secret_information; test_outputs.py::test_correct_replacement_of_secret_information,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,sanitize-git-repo,medium,3,true,PI,1,,2026-08-14__14-37-11,sanitize-git-repo__wSamjTv,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__14-37-11/sanitize-git-repo__wSamjTv,2026-08-14T06:51:13.828391Z,0,no_pass,false,false,false,completed_no_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,842.209649,1.18864,3.971746,810.787625,13.843837,tool_calls,35,1,0.02857142857142857,,"{""bash"": 29, ""edit"": 3, ""read"": 2, ""write"": 1}","{""bash"": 1}",assistant_messages,23,True,769445,,,,708672,26121,1504238,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,3,2,1,0,test_outputs.py::test_no_other_files_changed,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,schemelike-metacircular-eval,medium,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,schemelike-metacircular-eval__YB25YaT,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/schemelike-metacircular-eval__YB25YaT,2026-07-30T06:13:37.002790Z,0,no_pass,false,false,true,timeout_no_pass,failed,3,False,astra_final_state,,product_error_type,,,stream_transport,"[""llm_request_timeout""]","[""journal stream_transport: Error: stream transport failed; non-stream recovery failed: [network] LLM fallback request failed (timeout 120s): error sending request for url (https://open.bigmodel.cn/api/paas/v4/chat/completions)"",""stderr contains explicit LLM fallback request timeout""]",,1,,,510.429723,6.959345,3.749979,444.919035,41.938706,tool_calls_terminal,4,0,0.0,0.098,"{""list_dir"":2,""read_file"":2}",{},agentic_steps,3,True,21937,5361,16576,0,,209,22146,22146,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,True,main_agent_only_excludes_intent_judge,1,0,1,0,test_outputs.py::test_interp,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,schemelike-metacircular-eval,medium,3,true,Hermes,1,,2026-08-03__01-09-06,schemelike-metacircular-eval__yg4MmVE,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__01-09-06/schemelike-metacircular-eval__yg4MmVE,2026-08-02T17:31:14.872333Z,0,no_pass,false,false,false,completed_no_pass,completed,0,True,run_status,completed,run_error,,,,,,,,4,0,1327.783932,1.32551,5.283992,1280.270969,28.830822,tool_calls,48,0,0.0,24.002999999999997,"{""read_file"": 35, ""search_files"": 1, ""terminal"": 12}",{},session_messages,104,True,1618804,,,,,1570,1620374,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,1,0,1,0,test_outputs.py::test_interp,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,schemelike-metacircular-eval,medium,3,true,PI,1,,2026-08-14__04-55-04,schemelike-metacircular-eval__xtWvwb5,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__04-55-04/schemelike-metacircular-eval__xtWvwb5,2026-08-13T22:17:07.820062Z,1,pass,false,true,true,verifier_pass_after_timeout,timeout,124,False,pi_final_stop_reason,,,,,,,,,,,0,4922.446882,1.080852,3.449316,4802.407481,103.399043,tool_calls,74,0,0.0,,"{""bash"": 30, ""edit"": 5, ""read"": 38, ""write"": 1}",{},assistant_messages,45,True,4109653,,,,3855168,110394,8075215,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,1,1,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,sparql-university,hard,3,true,Astra,2,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-rerun-from-scratch-33/jobs,2026-08-03__00-33-29,sparql-university__n8f4yNS,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-rerun-from-scratch-33/jobs/2026-08-03__00-33-29/sparql-university__n8f4yNS,2026-08-02T16:47:11.641062Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,astra_final_state,completed,product_error_type,,,,[],[],,0,,,821.442698,1.183175,77.390568,687.948073,42.409505,tool_calls_terminal,18,0,0.0,18.047,"{""bash"":14,""read_file"":3,""write_file"":1}",{},agentic_steps,17,True,239171,32003,207168,0,,65877,305048,305048,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,False,main_agent_only_excludes_intent_judge,3,3,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,sparql-university,hard,3,true,Hermes,1,,2026-08-03__01-40-29,sparql-university__qfHFk2m,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__01-40-29/sparql-university__qfHFk2m,2026-08-02T17:47:39.085563Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,429.354298,1.219925,5.222165,394.151902,16.399489,tool_calls,14,1,0.07142857142857142,56.854,"{""execute_code"": 1, ""read_file"": 2, ""terminal"": 10, ""write_file"": 1}","{""execute_code"": 1}",session_messages,30,True,350555,,,,,33897,384452,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,3,3,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,sparql-university,hard,3,true,PI,1,,2026-08-14__14-48-03,sparql-university__2tvt7dn,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__14-48-03/sparql-university__2tvt7dn,2026-08-14T07:01:15.839732Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,791.857621,1.255241,94.682758,643.475836,39.954093,tool_calls,23,4,0.17391304347826086,,"{""bash"": 15, ""edit"": 4, ""read"": 1, ""write"": 3}","{""bash"": 4}",assistant_messages,24,True,421312,,,,311168,16589,749069,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,3,3,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
